order_id,order_time,delivery_time,distance_km,order_value,city
351,2024-01-01 05:37:00,2024-01-01 06:16:00,9.13,345,Mumbai
352,2024-01-22 16:40:00,2024-01-22 17:05:00,2.03,183,Mumbai
353,2024-01-02 06:24:00,2024-01-02 06:55:00,2.33,269,Chennai
354,2024-01-31 21:26:00,2024-01-31 22:17:00,4.59,290,Delhi
355,2024-01-21 08:41:00,2024-01-21 09:17:00,4.26,412,Mumbai
356,2024-01-13 19:40:00,2024-01-13 20:44:00,8.46,316,Mumbai
357,2024-01-08 13:12:00,2024-01-08 14:00:00,3.05,318,Chennai
358,2024-01-08 16:54:00,2024-01-08 17:41:00,7.48,322,Chennai
359,2024-01-06 10:36:00,2024-01-06 11:10:00,5.88,246,Hyderabad
360,2024-01-20 09:48:00,2024-01-20 10:22:00,4.56,341,Mumbai
361,2024-01-31 20:13:00,2024-01-31 21:21:00,8.12,258,Hyderabad
362,2024-01-08 09:16:00,2024-01-08 09:50:00,6.16,380,Hyderabad
363,2024-01-24 19:54:00,2024-01-24 20:50:00,4.01,233,Chennai
364,2024-01-18 21:40:00,2024-01-18 22:37:00,6.36,383,Chennai
365,2024-01-21 07:46:00,2024-01-21 08:11:00,2.72,366,Mumbai
366,2024-01-11 12:25:00,2024-01-11 13:15:00,3.89,121,Delhi
367,2024-01-12 20:33:00,2024-01-12 21:42:00,7.61,138,Chennai
368,2024-01-22 14:42:00,2024-01-22 15:36:00,3.22,235,Hyderabad
369,2024-01-05 14:21:00,2024-01-05 15:04:00,6.91,460,Bangalore
370,2024-01-19 19:03:00,2024-01-19 19:58:00,3.92,140,Mumbai
371,2024-01-16 23:26:00,2024-01-17 00:09:00,4.71,189,Bangalore
372,2024-01-02 05:47:00,2024-01-02 06:18:00,2.78,427,Bangalore
373,2024-01-22 02:37:00,2024-01-22 03:15:00,5.74,169,Chennai
374,2024-01-07 06:19:00,2024-01-07 06:51:00,2.1,385,Hyderabad
375,2024-01-25 09:20:00,2024-01-25 09:56:00,5.03,371,Chennai
376,2024-01-19 08:31:00,2024-01-19 09:13:00,9.54,177,Delhi
377,2024-01-23 07:21:00,2024-01-23 07:58:00,2.62,236,Mumbai
378,2024-01-23 10:21:00,2024-01-23 10:59:00,8.51,429,Bangalore
379,2024-01-28 18:31:00,2024-01-28 19:14:00,9.26,250,Mumbai
380,2024-01-20 22:23:00,2024-01-20 23:36:00,9.79,295,Mumbai
381,2024-01-07 22:45:00,2024-01-07 23:49:00,6.89,480,Bangalore
382,2024-01-04 06:18:00,2024-01-04 06:42:00,1.36,183,Bangalore
383,2024-01-11 18:00:00,2024-01-11 18:28:00,3.23,282,Delhi
384,2024-01-10 22:05:00,2024-01-10 23:10:00,5.25,182,Mumbai
385,2024-01-20 05:26:00,2024-01-20 06:14:00,8.13,176,Bangalore
386,2024-01-25 03:23:00,2024-01-25 03:48:00,2.87,437,Chennai
387,2024-01-27 15:50:00,2024-01-27 16:18:00,3.53,318,Chennai
388,2024-01-22 14:35:00,2024-01-22 15:38:00,8.75,447,Chennai
389,2024-01-17 07:06:00,2024-01-17 07:36:00,4.36,399,Mumbai
390,2024-01-25 09:17:00,2024-01-25 09:53:00,4.16,317,Mumbai
391,2024-01-06 04:53:00,2024-01-06 05:36:00,9.76,315,Bangalore
392,2024-01-04 12:19:00,2024-01-04 13:03:00,4.51,380,Chennai
393,2024-01-08 18:26:00,2024-01-08 19:06:00,4.15,129,Hyderabad
394,2024-01-24 23:30:00,2024-01-25 00:08:00,3.13,327,Bangalore
395,2024-01-11 03:05:00,2024-01-11 03:46:00,5.86,105,Delhi
396,2024-01-15 11:58:00,2024-01-15 12:39:00,6.21,211,Hyderabad
397,2024-01-10 04:03:00,2024-01-10 04:39:00,8.13,305,Mumbai
398,2024-01-04 11:20:00,2024-01-04 11:48:00,1.62,347,Mumbai
399,2024-01-20 23:15:00,2024-01-20 23:55:00,3.83,362,Mumbai
400,2024-01-22 09:58:00,2024-01-22 10:30:00,5.27,262,Delhi
401,2024-01-09 01:33:00,2024-01-09 02:13:00,3.5,424,Hyderabad
402,2024-01-08 16:07:00,2024-01-08 16:44:00,3.84,273,Hyderabad
403,2024-01-14 17:36:00,2024-01-14 18:15:00,5.0,469,Hyderabad
404,2024-01-03 14:35:00,2024-01-03 15:17:00,1.16,128,Bangalore
405,2024-01-12 21:04:00,2024-01-12 22:06:00,6.07,382,Hyderabad
406,2024-01-31 01:07:00,2024-01-31 01:47:00,5.86,342,Hyderabad
407,2024-01-12 21:24:00,2024-01-12 22:31:00,5.88,331,Mumbai
408,2024-01-24 05:36:00,2024-01-24 06:02:00,1.72,365,Mumbai
409,2024-01-18 23:39:00,2024-01-19 00:25:00,9.81,339,Delhi
410,2024-01-22 01:03:00,2024-01-22 01:36:00,5.84,120,Bangalore
411,2024-01-13 04:07:00,2024-01-13 04:42:00,2.01,314,Bangalore
412,2024-01-04 08:20:00,2024-01-04 09:03:00,9.15,381,Bangalore
413,2024-01-04 03:32:00,2024-01-04 04:11:00,5.7,242,Bangalore
414,2024-01-26 05:27:00,2024-01-26 06:04:00,8.94,196,Delhi
415,2024-01-22 12:29:00,2024-01-22 13:34:00,9.8,299,Chennai
416,2024-01-05 18:07:00,2024-01-05 18:42:00,3.57,426,Delhi
417,2024-01-10 05:19:00,2024-01-10 06:01:00,4.77,445,Chennai
418,2024-01-01 03:40:00,2024-01-01 04:26:00,9.85,287,Hyderabad
419,2024-01-12 01:43:00,2024-01-12 02:14:00,4.4,270,Bangalore
420,2024-01-07 18:17:00,2024-01-07 18:50:00,1.13,133,Delhi
421,2024-01-14 01:26:00,2024-01-14 02:07:00,7.13,398,Mumbai
422,2024-01-16 15:54:00,2024-01-16 16:31:00,4.73,487,Mumbai
423,2024-01-22 16:38:00,2024-01-22 17:10:00,4.13,136,Delhi
424,2024-01-23 06:02:00,2024-01-23 06:37:00,2.4,233,Chennai
425,2024-01-01 23:45:00,2024-01-02 00:37:00,9.91,167,Mumbai
426,2024-01-04 14:50:00,2024-01-04 15:34:00,3.98,439,Hyderabad
427,2024-01-18 07:32:00,2024-01-18 08:20:00,9.27,172,Hyderabad
428,2024-01-26 22:23:00,2024-01-26 23:31:00,6.52,185,Mumbai
429,2024-01-08 19:45:00,2024-01-08 20:54:00,7.41,497,Mumbai
430,2024-01-14 07:29:00,2024-01-14 08:09:00,9.29,143,Chennai
431,2024-01-10 21:17:00,2024-01-10 22:17:00,2.19,354,Chennai
432,2024-01-29 08:50:00,2024-01-29 09:39:00,8.92,312,Bangalore
433,2024-01-15 04:48:00,2024-01-15 05:25:00,3.67,269,Chennai
434,2024-01-26 02:30:00,2024-01-26 03:00:00,3.98,157,Hyderabad
435,2024-01-15 22:46:00,2024-01-15 23:40:00,2.01,135,Delhi
436,2024-01-22 11:47:00,2024-01-22 12:27:00,7.6,276,Mumbai
437,2024-01-02 17:47:00,2024-01-02 18:32:00,5.8,164,Bangalore
438,2024-01-04 18:30:00,2024-01-04 19:12:00,6.85,338,Mumbai
439,2024-01-15 11:12:00,2024-01-15 11:38:00,2.71,430,Delhi
440,2024-01-25 23:27:00,2024-01-25 23:57:00,3.8,113,Chennai
441,2024-01-12 20:48:00,2024-01-12 21:39:00,5.39,229,Bangalore
442,2024-01-29 06:58:00,2024-01-29 07:42:00,8.93,354,Delhi
443,2024-01-27 19:26:00,2024-01-27 20:20:00,6.81,166,Delhi
444,2024-01-23 16:45:00,2024-01-23 17:23:00,2.56,493,Delhi
445,2024-01-26 11:21:00,2024-01-26 12:00:00,8.96,119,Bangalore
446,2024-01-23 10:37:00,2024-01-23 11:06:00,3.52,119,Bangalore
447,2024-01-28 07:25:00,2024-01-28 07:52:00,2.68,254,Hyderabad
448,2024-01-14 15:55:00,2024-01-14 16:37:00,4.05,180,Bangalore
449,2024-01-03 21:07:00,2024-01-03 22:00:00,6.41,111,Hyderabad
450,2024-01-14 12:03:00,2024-01-14 12:55:00,2.72,287,Mumbai
451,2024-01-07 08:10:00,2024-01-07 08:38:00,1.26,310,Bangalore
452,2024-01-31 09:24:00,2024-01-31 10:12:00,9.29,194,Mumbai
453,2024-01-29 23:21:00,2024-01-29 23:53:00,5.06,187,Bangalore
454,2024-01-27 22:23:00,2024-01-27 23:31:00,4.82,294,Delhi
455,2024-01-09 22:57:00,2024-01-09 23:57:00,9.37,418,Delhi
456,2024-01-17 22:23:00,2024-01-17 23:22:00,7.27,464,Chennai
457,2024-01-24 20:38:00,2024-01-24 21:33:00,3.29,404,Hyderabad
458,2024-01-29 04:44:00,2024-01-29 05:15:00,3.81,366,Delhi
459,2024-01-10 21:10:00,2024-01-10 22:17:00,7.55,138,Hyderabad
460,2024-01-09 18:52:00,2024-01-09 19:14:00,1.08,453,Delhi
461,2024-01-28 09:11:00,2024-01-28 09:50:00,9.57,182,Chennai
462,2024-01-11 10:25:00,2024-01-11 11:07:00,8.8,291,Bangalore
463,2024-01-07 00:21:00,2024-01-07 01:02:00,7.45,456,Hyderabad
464,2024-01-18 15:18:00,2024-01-18 16:05:00,6.95,160,Chennai
465,2024-01-16 16:06:00,2024-01-16 16:35:00,3.36,313,Chennai
466,2024-01-28 03:09:00,2024-01-28 03:41:00,5.54,417,Bangalore
467,2024-01-31 10:16:00,2024-01-31 10:55:00,4.91,176,Delhi
468,2024-01-24 20:43:00,2024-01-24 21:46:00,6.89,182,Chennai
469,2024-01-17 11:05:00,2024-01-17 11:54:00,9.39,125,Delhi
470,2024-01-02 16:09:00,2024-01-02 16:48:00,7.2,268,Hyderabad
471,2024-01-09 01:30:00,2024-01-09 02:13:00,5.07,497,Bangalore
472,2024-01-29 03:47:00,2024-01-29 04:28:00,7.83,343,Delhi
473,2024-01-27 19:20:00,2024-01-27 20:10:00,3.08,205,Hyderabad
474,2024-01-20 14:51:00,2024-01-20 15:30:00,4.5,384,Chennai
475,2024-01-30 06:21:00,2024-01-30 06:58:00,4.28,249,Chennai
476,2024-01-24 12:44:00,2024-01-24 13:40:00,7.75,140,Chennai
477,2024-01-18 06:36:00,2024-01-18 07:24:00,8.02,168,Delhi
478,2024-01-11 05:19:00,2024-01-11 05:50:00,1.0,214,Bangalore
479,2024-01-01 09:27:00,2024-01-01 10:10:00,8.11,357,Bangalore
480,2024-01-15 02:35:00,2024-01-15 03:03:00,3.4,143,Hyderabad
481,2024-01-21 08:06:00,2024-01-21 08:39:00,6.48,374,Delhi
482,2024-01-10 13:26:00,2024-01-10 14:03:00,1.64,259,Delhi
483,2024-01-01 19:41:00,2024-01-01 20:35:00,7.02,336,Bangalore
484,2024-01-31 16:33:00,2024-01-31 17:18:00,9.3,380,Delhi
485,2024-01-07 23:41:00,2024-01-08 00:31:00,8.39,251,Mumbai
486,2024-01-03 19:17:00,2024-01-03 20:17:00,8.63,297,Mumbai
487,2024-01-26 14:28:00,2024-01-26 15:21:00,9.62,264,Bangalore
488,2024-01-25 07:31:00,2024-01-25 08:15:00,6.92,159,Hyderabad
489,2024-01-23 20:13:00,2024-01-23 21:23:00,7.96,349,Mumbai
490,2024-01-24 23:42:00,2024-01-25 00:22:00,6.42,356,Mumbai
491,2024-01-14 15:14:00,2024-01-14 15:48:00,1.61,416,Chennai
492,2024-01-23 10:43:00,2024-01-23 11:20:00,4.62,233,Chennai
493,2024-01-28 06:22:00,2024-01-28 06:54:00,5.08,322,Mumbai
494,2024-01-23 12:52:00,2024-01-23 13:44:00,3.16,105,Hyderabad
495,2024-01-04 16:59:00,2024-01-04 17:32:00,1.13,431,Bangalore
496,2024-01-12 12:30:00,2024-01-12 13:23:00,5.66,493,Hyderabad
497,2024-01-21 17:59:00,2024-01-21 18:44:00,9.79,277,Mumbai
498,2024-01-17 16:36:00,2024-01-17 17:11:00,2.25,294,Hyderabad
499,2024-01-01 03:40:00,2024-01-01 04:03:00,1.07,146,Bangalore
500,2024-01-24 04:15:00,2024-01-24 04:54:00,3.37,336,Chennai
501,2024-01-11 14:41:00,2024-01-11 15:28:00,2.25,117,Delhi
502,2024-01-06 06:29:00,2024-01-06 07:03:00,5.48,167,Hyderabad
503,2024-01-15 18:03:00,2024-01-15 18:38:00,2.6,212,Hyderabad
504,2024-01-11 19:13:00,2024-01-11 20:08:00,7.28,278,Delhi
505,2024-01-22 15:51:00,2024-01-22 16:20:00,1.82,267,Hyderabad
506,2024-01-27 03:00:00,2024-01-27 03:34:00,7.49,217,Bangalore
507,2024-01-06 00:28:00,2024-01-06 01:03:00,5.67,271,Chennai
508,2024-01-21 21:37:00,2024-01-21 22:38:00,7.85,244,Delhi
509,2024-01-17 07:24:00,2024-01-17 08:05:00,7.85,138,Bangalore
510,2024-01-20 12:02:00,2024-01-20 12:58:00,8.82,161,Mumbai
511,2024-01-18 10:49:00,2024-01-18 11:17:00,3.15,100,Chennai
512,2024-01-19 07:52:00,2024-01-19 08:29:00,1.57,400,Delhi
513,2024-01-06 17:50:00,2024-01-06 18:20:00,5.08,190,Hyderabad
514,2024-01-17 06:26:00,2024-01-17 07:05:00,9.32,399,Bangalore
515,2024-01-30 08:36:00,2024-01-30 09:12:00,5.56,430,Delhi
516,2024-01-18 16:32:00,2024-01-18 17:18:00,6.69,209,Delhi
517,2024-01-18 21:35:00,2024-01-18 22:36:00,7.04,278,Hyderabad
518,2024-01-07 06:48:00,2024-01-07 07:21:00,2.42,483,Delhi
519,2024-01-08 18:10:00,2024-01-08 18:46:00,7.49,486,Mumbai
520,2024-01-15 17:38:00,2024-01-15 18:14:00,3.95,327,Delhi
521,2024-01-28 06:11:00,2024-01-28 06:49:00,9.1,231,Delhi
522,2024-01-16 20:59:00,2024-01-16 22:01:00,5.51,258,Chennai
523,2024-01-12 16:24:00,2024-01-12 16:59:00,3.55,435,Mumbai
524,2024-01-20 03:20:00,2024-01-20 04:05:00,7.38,219,Chennai
525,2024-01-15 13:07:00,2024-01-15 14:08:00,6.57,107,Delhi
526,2024-01-17 16:58:00,2024-01-17 17:35:00,2.76,107,Chennai
527,2024-01-11 02:02:00,2024-01-11 02:42:00,3.47,160,Hyderabad
528,2024-01-03 04:43:00,2024-01-03 05:24:00,9.17,356,Delhi
529,2024-01-17 13:35:00,2024-01-17 14:11:00,1.75,448,Mumbai
530,2024-01-31 02:33:00,2024-01-31 03:06:00,1.32,430,Delhi
531,2024-01-19 06:53:00,2024-01-19 07:40:00,6.67,179,Mumbai
532,2024-01-15 02:50:00,2024-01-15 03:31:00,5.32,151,Bangalore
533,2024-01-13 08:38:00,2024-01-13 09:11:00,3.31,233,Chennai
534,2024-01-25 03:55:00,2024-01-25 04:27:00,1.36,297,Hyderabad
535,2024-01-09 00:58:00,2024-01-09 01:33:00,2.0,473,Bangalore
536,2024-01-13 04:44:00,2024-01-13 05:07:00,1.56,132,Mumbai
537,2024-01-29 04:56:00,2024-01-29 05:35:00,7.17,391,Mumbai
538,2024-01-02 02:57:00,2024-01-02 03:26:00,2.09,490,Bangalore
539,2024-01-27 16:53:00,2024-01-27 17:34:00,8.84,417,Mumbai
540,2024-01-03 05:46:00,2024-01-03 06:17:00,3.9,202,Chennai
541,2024-01-17 10:43:00,2024-01-17 11:15:00,1.16,323,Chennai
542,2024-01-09 13:43:00,2024-01-09 14:45:00,8.4,133,Mumbai
543,2024-01-02 16:31:00,2024-01-02 17:05:00,5.38,365,Mumbai
544,2024-01-31 07:56:00,2024-01-31 08:30:00,4.28,497,Hyderabad
545,2024-01-26 23:35:00,2024-01-27 00:11:00,1.62,460,Hyderabad
546,2024-01-05 23:03:00,2024-01-05 23:41:00,5.6,116,Mumbai
547,2024-01-19 02:43:00,2024-01-19 03:20:00,2.7,391,Chennai
548,2024-01-20 11:32:00,2024-01-20 12:01:00,3.88,158,Hyderabad
549,2024-01-28 22:26:00,2024-01-28 23:33:00,5.23,346,Hyderabad
550,2024-01-17 09:07:00,2024-01-17 09:56:00,8.15,315,Mumbai
551,2024-01-04 16:26:00,2024-01-04 17:03:00,6.96,350,Delhi
552,2024-01-14 23:34:00,2024-01-15 00:19:00,7.52,175,Chennai
553,2024-01-16 10:53:00,2024-01-16 11:33:00,6.02,426,Mumbai
554,2024-01-12 18:07:00,2024-01-12 18:39:00,6.0,200,Bangalore
555,2024-01-21 20:04:00,2024-01-21 20:57:00,4.25,113,Chennai
556,2024-01-06 13:50:00,2024-01-06 14:40:00,5.94,133,Hyderabad
557,2024-01-05 18:10:00,2024-01-05 18:39:00,4.63,452,Bangalore
558,2024-01-22 21:47:00,2024-01-22 22:52:00,9.67,166,Hyderabad
559,2024-01-27 09:28:00,2024-01-27 10:08:00,4.63,217,Delhi
560,2024-01-01 17:33:00,2024-01-01 18:13:00,3.93,189,Mumbai
561,2024-01-19 06:05:00,2024-01-19 06:41:00,1.85,447,Hyderabad
562,2024-01-28 17:51:00,2024-01-28 18:34:00,4.93,102,Bangalore
563,2024-01-07 08:38:00,2024-01-07 09:23:00,5.84,261,Hyderabad
564,2024-01-27 11:23:00,2024-01-27 12:13:00,9.02,346,Bangalore
565,2024-01-08 15:53:00,2024-01-08 16:31:00,9.19,363,Bangalore
566,2024-01-02 12:32:00,2024-01-02 13:30:00,7.76,433,Bangalore
567,2024-01-17 14:24:00,2024-01-17 15:13:00,1.85,456,Mumbai
568,2024-01-18 23:55:00,2024-01-19 00:31:00,2.82,182,Bangalore
569,2024-01-16 01:59:00,2024-01-16 02:39:00,4.04,276,Hyderabad
570,2024-01-23 13:33:00,2024-01-23 14:29:00,4.9,225,Hyderabad
571,2024-01-17 19:51:00,2024-01-17 20:41:00,4.94,193,Hyderabad
572,2024-01-10 02:48:00,2024-01-10 03:33:00,6.35,143,Delhi
573,2024-01-24 18:11:00,2024-01-24 18:51:00,8.03,308,Mumbai
574,2024-01-31 16:29:00,2024-01-31 17:06:00,1.62,420,Delhi
575,2024-01-05 12:15:00,2024-01-05 12:55:00,3.07,192,Bangalore
576,2024-01-25 08:01:00,2024-01-25 08:36:00,4.69,499,Delhi
577,2024-01-09 05:33:00,2024-01-09 06:04:00,4.54,221,Chennai
578,2024-01-03 12:01:00,2024-01-03 12:50:00,2.46,207,Delhi
579,2024-01-16 08:23:00,2024-01-16 09:02:00,6.29,423,Delhi
580,2024-01-19 02:57:00,2024-01-19 03:42:00,5.75,314,Chennai
581,2024-01-22 01:18:00,2024-01-22 01:56:00,8.0,196,Chennai
582,2024-01-21 12:05:00,2024-01-21 12:52:00,8.53,137,Chennai
583,2024-01-18 18:45:00,2024-01-18 19:19:00,6.6,129,Bangalore
584,2024-01-11 00:37:00,2024-01-11 01:03:00,1.08,412,Chennai
585,2024-01-01 04:59:00,2024-01-01 05:44:00,6.1,296,Delhi
586,2024-01-13 11:15:00,2024-01-13 12:03:00,8.01,330,Mumbai
587,2024-01-11 07:33:00,2024-01-11 08:06:00,2.39,236,Mumbai
588,2024-01-13 23:01:00,2024-01-13 23:32:00,1.61,118,Chennai
589,2024-01-02 13:18:00,2024-01-02 14:06:00,6.65,111,Mumbai
590,2024-01-30 04:34:00,2024-01-30 05:12:00,3.44,139,Delhi
591,2024-01-01 17:21:00,2024-01-01 18:06:00,6.15,414,Chennai
592,2024-01-25 16:30:00,2024-01-25 17:06:00,8.16,307,Chennai
593,2024-01-28 03:03:00,2024-01-28 03:44:00,9.26,129,Delhi
594,2024-01-02 20:02:00,2024-01-02 21:08:00,3.83,386,Chennai
595,2024-01-28 06:48:00,2024-01-28 07:20:00,5.06,419,Delhi
596,2024-01-21 07:13:00,2024-01-21 07:43:00,1.23,491,Hyderabad
597,2024-01-26 02:31:00,2024-01-26 03:17:00,8.29,493,Bangalore
598,2024-01-21 07:17:00,2024-01-21 08:01:00,6.94,412,Mumbai
599,2024-01-14 19:27:00,2024-01-14 20:22:00,4.14,196,Hyderabad
600,2024-01-03 02:51:00,2024-01-03 03:39:00,7.47,451,Hyderabad
601,2024-01-13 08:41:00,2024-01-13 09:15:00,5.26,235,Delhi
602,2024-01-11 20:18:00,2024-01-11 21:17:00,4.82,139,Mumbai
603,2024-01-11 00:42:00,2024-01-11 01:17:00,5.23,288,Bangalore
604,2024-01-14 05:09:00,2024-01-14 05:50:00,8.25,185,Delhi
605,2024-01-06 17:07:00,2024-01-06 17:37:00,5.05,350,Delhi
606,2024-01-30 14:16:00,2024-01-30 15:07:00,9.77,377,Mumbai
607,2024-01-20 13:57:00,2024-01-20 14:47:00,2.42,440,Chennai
608,2024-01-05 02:18:00,2024-01-05 02:58:00,8.66,163,Mumbai
609,2024-01-25 13:48:00,2024-01-25 14:40:00,3.23,224,Hyderabad
610,2024-01-26 11:32:00,2024-01-26 12:05:00,5.49,439,Hyderabad
611,2024-01-30 21:20:00,2024-01-30 22:30:00,9.43,309,Hyderabad
612,2024-01-19 20:57:00,2024-01-19 22:04:00,8.66,418,Mumbai
613,2024-01-11 18:39:00,2024-01-11 19:01:00,1.48,454,Bangalore
614,2024-01-07 05:59:00,2024-01-07 06:37:00,4.53,307,Delhi
615,2024-01-07 22:12:00,2024-01-07 23:13:00,9.79,191,Bangalore
616,2024-01-25 21:30:00,2024-01-25 22:22:00,4.69,179,Bangalore
617,2024-01-05 14:46:00,2024-01-05 15:48:00,9.39,283,Bangalore
618,2024-01-08 20:24:00,2024-01-08 21:23:00,7.62,109,Hyderabad
619,2024-01-04 04:29:00,2024-01-04 05:02:00,5.59,474,Hyderabad
620,2024-01-01 19:11:00,2024-01-01 20:19:00,4.85,444,Bangalore
621,2024-01-28 13:11:00,2024-01-28 13:54:00,1.71,169,Chennai
622,2024-01-06 08:24:00,2024-01-06 09:10:00,6.68,437,Bangalore
623,2024-01-10 01:36:00,2024-01-10 02:14:00,2.7,405,Delhi
624,2024-01-27 08:15:00,2024-01-27 08:44:00,3.25,189,Hyderabad
625,2024-01-18 01:56:00,2024-01-18 02:23:00,3.3,387,Chennai
626,2024-01-30 03:27:00,2024-01-30 04:08:00,5.64,155,Delhi
627,2024-01-15 17:11:00,2024-01-15 17:47:00,7.52,256,Delhi
628,2024-01-11 11:01:00,2024-01-11 11:44:00,8.82,178,Bangalore
629,2024-01-26 11:55:00,2024-01-26 12:23:00,3.6,492,Bangalore
630,2024-01-09 09:22:00,2024-01-09 09:55:00,4.16,469,Chennai
631,2024-01-06 06:05:00,2024-01-06 06:50:00,6.29,230,Mumbai
632,2024-01-12 01:06:00,2024-01-12 01:46:00,3.49,247,Hyderabad
633,2024-01-31 01:16:00,2024-01-31 01:48:00,6.34,409,Delhi
634,2024-01-04 15:26:00,2024-01-04 16:07:00,4.38,422,Delhi
635,2024-01-18 09:28:00,2024-01-18 10:08:00,7.92,453,Delhi
636,2024-01-29 01:45:00,2024-01-29 02:25:00,7.71,190,Hyderabad
637,2024-01-14 14:28:00,2024-01-14 15:18:00,6.28,195,Delhi
638,2024-01-24 05:34:00,2024-01-24 06:24:00,8.18,127,Delhi
639,2024-01-04 08:39:00,2024-01-04 09:10:00,2.8,292,Delhi
640,2024-01-16 05:57:00,2024-01-16 06:32:00,4.89,151,Chennai
641,2024-01-21 07:28:00,2024-01-21 08:18:00,9.6,284,Hyderabad
642,2024-01-26 16:19:00,2024-01-26 16:53:00,4.41,174,Bangalore
643,2024-01-21 02:13:00,2024-01-21 02:52:00,4.23,320,Hyderabad
644,2024-01-16 07:53:00,2024-01-16 08:37:00,7.15,474,Hyderabad
645,2024-01-03 16:50:00,2024-01-03 17:23:00,6.37,420,Hyderabad
646,2024-01-09 02:45:00,2024-01-09 03:21:00,4.78,272,Delhi
647,2024-01-27 21:56:00,2024-01-27 22:57:00,3.81,317,Bangalore
648,2024-01-01 17:39:00,2024-01-01 18:12:00,5.85,237,Bangalore
649,2024-01-06 13:20:00,2024-01-06 14:12:00,8.17,413,Mumbai
650,2024-01-30 08:13:00,2024-01-30 08:55:00,4.08,328,Bangalore
651,2024-01-27 07:05:00,2024-01-27 07:49:00,6.54,478,Hyderabad
652,2024-01-24 05:47:00,2024-01-24 06:25:00,8.57,466,Mumbai
653,2024-01-14 03:22:00,2024-01-14 03:58:00,3.4,225,Bangalore
654,2024-01-02 06:19:00,2024-01-02 06:49:00,5.45,346,Delhi
655,2024-01-10 21:31:00,2024-01-10 22:15:00,1.09,499,Delhi
656,2024-01-01 14:21:00,2024-01-01 15:04:00,2.98,107,Mumbai
657,2024-01-07 01:55:00,2024-01-07 02:38:00,6.06,412,Hyderabad
658,2024-01-03 04:44:00,2024-01-03 05:36:00,9.83,225,Chennai
659,2024-01-26 08:24:00,2024-01-26 08:54:00,1.34,277,Hyderabad
660,2024-01-08 09:29:00,2024-01-08 10:06:00,8.35,390,Chennai
661,2024-01-22 23:48:00,2024-01-23 00:15:00,1.93,294,Hyderabad
662,2024-01-31 17:20:00,2024-01-31 17:53:00,5.84,164,Chennai
663,2024-01-13 04:56:00,2024-01-13 05:40:00,6.84,279,Mumbai
664,2024-01-29 06:30:00,2024-01-29 07:06:00,6.6,212,Bangalore
665,2024-01-03 02:18:00,2024-01-03 02:54:00,4.54,253,Mumbai
666,2024-01-13 17:46:00,2024-01-13 18:19:00,1.04,470,Delhi
667,2024-01-15 02:58:00,2024-01-15 03:36:00,3.78,372,Hyderabad
668,2024-01-20 18:14:00,2024-01-20 19:06:00,9.1,299,Hyderabad
669,2024-01-03 10:38:00,2024-01-03 11:13:00,2.36,455,Hyderabad
670,2024-01-12 08:39:00,2024-01-12 09:17:00,5.97,220,Hyderabad
671,2024-01-07 14:15:00,2024-01-07 14:55:00,1.43,331,Chennai
672,2024-01-14 22:41:00,2024-01-14 23:55:00,8.92,386,Bangalore
673,2024-01-30 19:33:00,2024-01-30 20:35:00,6.77,367,Mumbai
674,2024-01-10 11:22:00,2024-01-10 12:00:00,6.47,114,Chennai
675,2024-01-11 21:23:00,2024-01-11 22:23:00,4.01,160,Delhi
676,2024-01-24 21:51:00,2024-01-24 22:52:00,5.24,117,Delhi
677,2024-01-31 20:25:00,2024-01-31 21:28:00,4.56,434,Bangalore
678,2024-01-16 04:02:00,2024-01-16 04:36:00,2.98,454,Delhi
679,2024-01-24 02:16:00,2024-01-24 02:48:00,1.09,311,Delhi
680,2024-01-03 04:34:00,2024-01-03 05:04:00,2.8,407,Delhi
681,2024-01-16 08:29:00,2024-01-16 09:09:00,7.06,335,Chennai
682,2024-01-11 04:51:00,2024-01-11 05:23:00,1.21,162,Chennai
683,2024-01-10 18:46:00,2024-01-10 19:15:00,4.8,357,Delhi
684,2024-01-08 11:56:00,2024-01-08 12:46:00,8.12,117,Mumbai
685,2024-01-26 10:28:00,2024-01-26 11:02:00,6.38,350,Chennai
686,2024-01-27 13:37:00,2024-01-27 14:24:00,6.79,138,Delhi
687,2024-01-10 23:39:00,2024-01-11 00:14:00,7.9,445,Chennai
688,2024-01-29 00:38:00,2024-01-29 01:15:00,4.56,394,Hyderabad
689,2024-01-03 08:40:00,2024-01-03 09:15:00,1.2,310,Hyderabad
690,2024-01-23 04:05:00,2024-01-23 04:47:00,6.66,352,Mumbai
691,2024-01-03 20:40:00,2024-01-03 21:49:00,6.17,333,Mumbai
692,2024-01-30 18:00:00,2024-01-30 18:33:00,2.99,496,Chennai
693,2024-01-09 19:10:00,2024-01-09 20:03:00,5.09,416,Mumbai
694,2024-01-29 05:00:00,2024-01-29 05:44:00,5.77,288,Mumbai
695,2024-01-29 06:20:00,2024-01-29 06:48:00,1.87,322,Bangalore
696,2024-01-29 00:25:00,2024-01-29 01:04:00,9.97,410,Mumbai
697,2024-01-30 23:54:00,2024-01-31 00:44:00,8.57,236,Chennai
698,2024-01-29 07:10:00,2024-01-29 07:48:00,6.6,204,Chennai
699,2024-01-23 13:22:00,2024-01-23 14:15:00,5.54,280,Delhi
700,2024-01-01 04:39:00,2024-01-01 05:18:00,8.64,305,Mumbai
701,2024-01-10 20:56:00,2024-01-10 22:01:00,3.15,430,Delhi
